413.5539609	-1152.092899	908.2856766
151.3129092	-804.2745566	578.536069
724.0978555	-556.7389971	1814.479047
130.3085209	-395.2393538	1003.914852
32.4367026	-179.9298425	767.7908162
415.472879	-186.1584626	1581.00284
74.93757864	105.6935795	947.6462233
752.9555014	132.2757228	1926.249826
443.3660876	170.3975634	1614.961092
156.3136529	340.2711193	1091.626336
52.11063132	538.1068695	402.3734792
691.2610464	790.9402218	1664.471428
337.0155899	968.7453356	956.5521895
