156.6279466	-666.0073071	844.630953
280.5436978	-703.1925127	1143.1974
73.69577263	-599.1555622	525.5478544
152.8053381	-644.3965603	857.4758011
272.7405708	-679.3379666	1146.66964
668.7497207	-680.4479266	1710.677238
439.7647563	-678.6860584	1436.3665
149.276875	-622.7821667	870.2796682
265.2605363	-655.2979065	1149.921531
68.57741598	-553.4948756	586.1509688
23.6646932	-420.8613076	74.47616636
145.9977911	-601.0081856	883.0755997
257.9994827	-631.2485934	1153.215368
20.57523641	-412.2035276	98.08864568
67.30234342	-538.130048	606.2697738
142.9196191	-579.2058314	895.7468861
251.0292323	-607.0559189	1156.406727
17.6339865	-403.5469566	121.8060724
66.33268952	-522.660926	626.3429289
14.89710879	-394.9115257	145.4527239
244.2997188	-582.8329941	1159.49448
65.5869977	-507.1054963	646.3631756
392.0122213	-591.4373452	1416.027295
12.38799906	-386.2431691	169.2382273
572.4881764	-576.6329756	1654.479924
65.0218104	-491.4584759	666.4004133
10.13447922	-377.5782223	193.0939177
380.6374354	-569.2921955	1410.716497
64.75108788	-475.7795982	686.2824721
8.107738342	-368.9245275	216.8860938
231.70299	-533.930172	1165.375935
6.206905613	-360.2822444	240.7713428
64.69994164	-459.9297876	706.0934958
225.7779473	-509.3796344	1168.031807
64.90564647	-444.0391781	725.831357
220.1291119	-484.784096	1170.537953
1.973588225	-334.4756694	312.3910323
214.6206191	-460.1172081	1172.936508
1.040564073	-325.9024917	336.2890618
0.340852998	-317.288475	360.2140721
67.22693142	-395.7837848	784.604932
209.4019465	-435.4635819	1175.197237
-0.066221644	-308.7460741	384.1473381
68.53776583	-379.4736784	804.0901945
-0.265092953	-300.2627306	408.1162269
204.4517121	-410.6430425	1177.301569
70.05562639	-363.1280343	823.4833423
-0.123617277	-291.7531373	432.0247838
199.7557738	-385.7742515	1179.383079
71.99268648	-346.7661153	842.7036736
763.3128337	-359.5074237	1904.398088
1.217873497	-274.5736709	479.829744
74.14299157	-330.3054026	861.8635308
2.188048367	-265.9942461	503.7309157
76.6262168	-313.8041812	880.9122197
3.399779093	-257.4059328	527.5808703
706.5070704	-332.4340473	1861.318617
191.3664956	-335.7801877	1183.10959
4.994452427	-248.738195	551.4056446
6.638639191	-240.1261068	575.344079
187.6601694	-310.7358823	1184.852494
82.33780919	-280.539515	918.8253565
633.0554623	-295.9881891	1801.134328
184.2724926	-285.6737959	1186.461892
85.46070595	-263.8324876	937.68618
350.9510226	-287.865778	1475.028483
580.199142	-268.555859	1753.488653
89.31667492	-247.0122015	956.3130243
181.2359864	-260.522915	1187.962397
562.8450484	-259.4270531	1737.387171
545.6664632	-250.3093503	1721.024296
93.15503291	-230.2494123	974.933521
327.449363	-250.6503643	1449.742656
528.7953073	-241.1933654	1704.530579
178.477209	-235.4063836	1189.329738
97.39609517	-213.4885126	993.4483366
512.0079667	-231.9230956	1687.811574
316.0988462	-231.9951154	1436.755436
176.0302994	-210.1609253	1190.587048
101.925848	-196.7317848	1011.968063
106.8569643	-179.9622256	1030.32956
294.2952233	-194.851991	1410.010777
173.9168235	-184.9143688	1191.772113
112.036567	-163.1853515	1048.633498
283.7797153	-176.2173532	1396.400116
172.1047919	-159.6250784	1192.850682
117.5567519	-146.3433687	1066.786888
273.463648	-157.5722872	1382.48421
123.4299888	-129.4557706	1084.811779
170.6181435	-134.2641132	1193.851404
263.4542344	-138.9255559	1368.462032
129.5680015	-112.4615437	1102.732093
253.6777095	-120.3576984	1354.185345
169.4623879	-108.9147829	1194.760158
135.9570017	-95.45756739	1120.434863
-21.80891406	17.02336624	220.0144679
-22.41442413	16.96517683	245.4349759
-22.59545516	16.83622285	270.7758581
168.6682988	-83.61310144	1195.516364
142.6308497	-78.3673039	1137.918871
-22.80332837	16.75815444	296.0722747
-22.61748255	16.5285907	321.398797
-22.21287555	16.25518228	346.7021503
-21.46594604	15.93757762	372.0316988
-20.43225268	15.56018763	397.3844637
149.5882705	-61.26602222	1155.260036
-19.30067275	15.15361527	422.7159441
226.1839451	-64.61439708	1310.235833
-17.86410502	14.72918594	448.0835929
-16.11977877	14.27709259	473.3726493
-14.32636504	13.82663674	498.6580598
-12.05388999	13.35369122	523.9032477
-9.631096978	12.81954414	549.083237
217.561832	-46.05714215	1295.281826
-6.866744514	12.24444149	574.2515108
-3.758681348	11.67985924	599.3936945
-0.477868147	11.10377748	624.4934833
3.321814915	10.52880484	649.615965
7.23966165	9.931609115	674.7434641
11.51219431	9.290182266	699.6678457
819.5982555	1.316425944	1986.078059
16.05590124	8.641204972	724.5697948
20.88131487	8.010288487	749.4632733
799.6019475	2.395698158	1970.33407
26.05623645	7.436148058	774.1844479
779.6429626	3.431920311	1954.59982
31.50659727	6.785995034	798.9314986
37.21637639	6.163476191	823.6170559
759.9619376	4.531394362	1938.574896
43.23362671	5.480572228	848.3526629
49.95729769	4.795843121	872.6975227
740.3005931	5.598018221	1922.49374
56.52876313	4.09440598	897.1804289
63.54884989	3.331683064	921.5192237
720.9555984	6.607064838	1906.164823
70.80925242	2.632127004	945.7140998
78.49527235	1.904527287	969.8899131
701.7236833	7.626997315	1889.547986
86.37944394	1.263189609	993.928669
94.59404113	0.708865423	1017.900189
682.6389301	8.600845159	1872.875622
112.1088721	-0.381574966	1065.556616
103.2249256	0.154393547	1041.79725
121.2661487	-0.885264072	1089.151914
130.7788856	-1.404855546	1112.644997
663.824634	9.53806121	1855.795114
150.4112384	-2.487080179	1159.283872
140.6218862	-1.901369418	1135.880748
645.0461009	10.44429941	1838.612206
626.424451	11.28849482	1821.365022
608.0042183	12.11461178	1803.880369
589.7208994	12.92777384	1786.217643
571.7643005	13.77866275	1768.279452
553.901654	14.59248953	1750.189413
536.3605766	15.41526463	1731.929344
518.9765988	16.24008538	1713.425014
501.7424965	17.02978172	1694.711934
484.7793005	17.77492022	1675.736262
468.0298252	18.41262574	1656.616642
451.592469	18.89692615	1637.24578
435.3321408	19.33715665	1617.849686
419.2865746	19.77360434	1598.113005
403.4570881	20.20465609	1578.283476
372.308353	21.0494393	1537.983526
259.3429815	20.43146942	1369.335624
285.9223614	21.33542153	1412.616078
272.5151336	20.91057053	1391.0174
313.5783504	21.84873851	1455.115223
299.6202006	21.68749047	1433.925853
150.2548411	70.59915768	1154.0143
172.3658575	85.53821507	1201.117675
143.6904385	88.39291977	1137.052121
173.5365603	110.845538	1200.137035
131.708856	123.8686106	1102.893257
249.2679085	120.815406	1343.90696
174.893107	136.1808671	1199.07656
126.1891869	141.6315958	1085.615671
260.0518817	137.4512465	1359.824682
51.46195143	163.4503292	848.7209471
120.9924888	159.4169979	1068.300555
270.9965326	153.9981525	1375.655069
47.18714727	175.323805	826.7253524
176.5392954	161.4017415	1197.803681
43.23011807	187.1701725	804.6265299
116.1324828	177.1865921	1050.853605
282.2825371	170.4718379	1391.306782
39.46463585	198.9400981	782.4456676
178.5203031	186.5869673	1196.349845
293.840523	186.9365252	1406.80638
111.5461255	194.9290244	1033.325764
35.82937458	210.6212795	760.1882817
32.59348746	222.2169807	737.7834271
305.6572024	203.2877014	1422.271014
107.2970292	212.5849663	1015.696626
180.7235567	211.8091258	1194.751525
29.72189379	233.7264601	715.2233386
27.12984413	245.1367589	692.6561991
103.3375606	230.1716805	997.7853569
553.7379928	238.2244994	1727.91063
24.86970559	256.4849414	670.0303006
571.1139156	246.6393146	1744.353078
183.238751	236.9880029	1192.988294
99.59214575	247.5257353	979.6380276
588.6656565	254.9692045	1760.696537
22.78948354	267.7962481	647.2981271
606.4101013	263.2755617	1776.903175
343.2181169	251.6204094	1467.7599
624.2629285	271.6057148	1792.964594
96.0117509	264.7393753	961.2248991
186.0047549	262.1293637	1190.979832
642.3365891	279.8443642	1808.840711
19.32012934	289.9748112	601.7042135
356.336148	267.4129167	1482.634631
660.6916682	287.9184775	1824.52903
92.73040231	281.7761415	942.640797
17.94603417	300.8249497	578.8742659
679.280057	295.8511617	1839.962297
369.7285723	283.106619	1497.414898
17.00819999	311.5976311	555.8218261
189.0363484	287.2566764	1188.703475
89.83986459	298.7198215	924.0094067
16.17740099	322.3211002	532.7012195
383.4259825	298.693183	1512.107714
755.4160039	326.5745584	1899.895042
15.56622529	332.9623981	509.6459963
87.14501502	315.6133209	905.3234138
397.3419962	314.1960454	1526.684135
192.3740919	312.3098658	1186.236627
15.10802521	343.5447034	486.5189593
833.9128008	356.8218825	1957.166048
15.05649125	354.011392	463.3444146
411.5095641	329.5877156	1541.144175
84.91738471	332.4841908	886.5156887
853.8024162	364.2747411	1971.033345
15.31026392	364.3120782	440.1503939
873.8541238	371.8046725	1984.736692
196.0062516	337.2593855	1183.864256
893.9469638	379.2899941	1998.203354
82.86001865	349.3823307	867.7795943
15.88486107	374.5413376	416.8950938
914.231733	386.8146651	2011.569219
934.6481815	394.4044523	2024.745855
440.566229	360.1923289	1569.596369
16.69971283	384.7119136	393.5720948
17.66687361	394.8623565	370.2116607
18.90622328	404.8305595	346.8305897
79.61082884	383.2401668	830.022336
20.35167198	414.649306	323.4207927
204.5042506	386.9858836	1179.538929
78.38522804	400.0571981	811.1507004
21.875428	424.3723311	300.010741
485.9029419	405.3103484	1610.900204
23.72475058	433.8979479	276.5083634
501.5072788	420.1479358	1624.444506
77.6271912	416.7006913	792.0556907
209.5920261	411.7188138	1177.703885
25.81792909	443.2953094	253.0011621
28.07722819	452.5688794	229.4043571
517.3602572	434.8982404	1637.693641
77.0853041	433.3351403	772.9061792
30.47999404	461.6797946	205.8747587
533.4408169	449.5118692	1650.93619
33.03559195	470.6918463	182.228167
76.73158474	449.9708288	753.8259721
35.82130706	479.6387138	158.6036524
163.1450863	461.0985282	1037.634704
38.85324511	488.5787608	134.9925643
76.69221553	466.4980343	734.5329175
42.08396965	497.5302871	111.391112
582.8852163	492.7475623	1689.747604
76.95476965	482.9823189	715.4038574
45.46069363	506.4794886	87.87022032
165.305529	484.041315	1026.994238
226.7509065	485.7562527	1172.036013
599.7694345	506.9519043	1702.426104
77.56497552	499.4539344	696.063134
167.6230557	506.7536165	1016.042337
233.0264209	510.2076873	1169.995231
78.35460009	515.9534265	676.8071439
359.5889635	533.6566542	1385.767025
170.1804579	529.4184334	1004.752937
79.64922604	532.2974377	657.4999936
239.4439456	534.7163422	1167.907439
80.96486824	548.763424	638.1658526
370.4463035	556.1648368	1390.619365
172.7560054	551.9406469	993.2119047
246.3152968	559.0291914	1165.690536
82.53105781	565.1360243	618.8768989
381.4606881	578.4786554	1395.318791
175.6739444	574.2879584	981.4454706
253.3428863	583.3043062	1163.397431
84.38733782	581.3896061	599.6450734
392.8201544	600.780271	1399.88856
178.8353361	596.4817078	969.4298603
86.37390393	597.5592176	580.2286726
759.360378	630.9143374	1809.263176
260.6298487	607.4281349	1160.940022
404.3112484	622.9370475	1404.307609
777.9068426	644.2239125	1820.417978
88.80403164	613.5722471	560.76588
182.202751	618.5437609	957.3124047
796.6824855	657.5024197	1831.275276
268.2409978	631.5705366	1158.374838
91.43033424	629.6140499	541.2297622
416.0743209	645.0367108	1408.692113
815.5663471	670.7631688	1841.941042
185.8375171	640.4973671	945.1105446
834.514988	684.0451148	1852.464271
94.38623043	645.5454098	521.6828279
275.939193	655.6499478	1155.681735
428.0331795	667.0718725	1412.97711
853.522134	697.3378592	1862.868459
189.6821957	662.4670151	932.8625945
97.42251744	661.3947733	502.1660249
440.1621539	689.0032678	1417.147603
284.0578726	679.5028724	1152.706497
100.6909694	677.1610382	482.5882037
193.8222943	684.3464451	920.6261272
452.5677296	710.9036685	1421.225777
292.1783356	703.3435262	1149.561697
104.1985425	692.8535688	462.9557129
198.1783703	706.2282226	908.421083
107.794967	708.5462503	443.4010741
300.6172032	726.9958322	1146.152741
202.778618	728.03462	896.1541482
111.7386539	724.1417851	423.8294645
309.2301632	750.5545803	1142.594601
207.6014687	749.7706488	883.8825525
115.8989983	739.6494151	404.2542389
318.0389447	774.1018588	1138.916704
120.3730306	755.0709196	384.5578392
212.8241771	771.3680952	871.4477302
504.0873026	797.2672951	1435.460294
124.8167845	770.5206466	364.9020404
326.9584849	797.5057396	1135.234254
218.3038819	792.8708249	859.0441907
517.4699979	818.6774131	1438.489025
129.6858255	785.7514017	345.2375633
336.0922069	820.9579801	1131.461036
224.0648559	814.2369238	846.5897416
530.9742242	839.9944148	1441.358304
134.6749489	800.9453733	325.5468965
345.4989275	844.2399719	1127.498397
544.6082359	861.2619797	1444.148652
230.025026	835.5383034	834.0866292
139.7034111	816.1068635	305.8312599
558.5286763	882.4326469	1446.740595
355.197718	867.3072595	1123.345309
236.1656656	856.7553791	821.5796765
572.5382807	903.5034518	1449.273934
364.9654402	890.3337262	1119.073021
242.5391743	877.93362	808.9644285
586.7499018	924.4093518	1451.578107
374.8741179	913.2889428	1114.574996
249.1497071	899.0455868	796.2970119
601.102612	945.3005096	1453.887869
384.9071176	936.0546076	1109.778052
255.9690331	919.9630627	783.5676062
615.5631039	966.0568274	1456.066676
394.9657597	958.7529245	1104.803939
262.871458	940.81702	770.7995617
630.196745	986.6842024	1458.203594
405.3068863	981.2471611	1099.598469
270.0375079	961.5147173	757.9236325
645.0380109	1007.21173	1460.139844
415.6874305	1003.82502	1094.29458
277.3229923	982.0442367	744.9470636
660.0648643	1027.639378	1461.884411
426.3763237	1026.188777	1088.818385
675.1795751	1048.064171	1463.667526
284.786149	1002.495927	731.7838126
690.3878374	1068.397213	1465.262436
437.1533083	1048.542612	1083.363464
292.3703175	1022.726774	718.5421561
448.1766846	1070.700173	1077.783765
300.1694606	1042.888111	705.1602948
308.1238099	1062.964092	691.7547662
459.3455071	1092.720434	1072.117346
316.2236258	1082.942788	678.2806201
470.7328857	1114.568409	1066.385064
482.2981476	1136.363029	1060.477488
350.2454297	-890.9996423	1110.730856
169.2614389	-730.2011043	805.697401
164.7363014	-708.9273071	818.8054347
518.1287336	-806.9580906	1463.188699
69.97419862	-568.8118747	565.9686827
478.0297453	-743.2668713	1450.496593
465.0134585	-721.8212948	1445.974953
3.165679969	-343.0848668	288.4743596
140.1311275	-557.3645555	908.3622037
237.863126	-558.432467	1162.524459
557.0556912	-559.1043393	1644.464405
541.8071971	-541.542328	1634.325864
0.420292743	-283.1773639	455.9810366
305.0740983	-213.4265943	1423.497602
963.6959878	-6.15278328	2089.903979
942.6894614	-5.039715067	2075.66316
244.2500368	-101.7662734	1339.690081
921.7704471	-3.941059455	2061.345262
901.0604289	-2.863890319	2046.636242
235.0934975	-83.16912972	1325.029115
880.443137	-1.873344657	2031.910534
860.0169619	-0.828790853	2016.750588
839.7698796	0.223077574	2001.553984
137.5572665	106.1023457	1119.996889
228.7801122	87.5126192	1311.522621
238.9107764	104.1944721	1327.806419
814.0577954	349.2622318	1943.109277
199.9915739	362.1168654	1181.548801
214.97671	436.4715568	1175.902112
652.271249	-663.342744	1701.749724
636.0792129	-646.151636	1692.585477
619.9188533	-628.8370625	1683.359647
604.0022177	-611.5178339	1673.906794
65.40675214	-428.0166768	745.5081209
359.84544	-914.0165643	1105.797263
618.8853476	-951.2641585	1490.345371
340.932248	-867.9319585	1115.470513
174.0548079	-751.4125538	792.5105227
71.46624789	-584.122389	545.8445725
719.1181328	-731.5613094	1736.586656
137.5883508	-535.4108717	920.9136833
4.578089292	-351.6725071	264.6499767
66.14748425	-411.9619357	765.0832311
940.6450107	-441.0864532	2023.627588
860.7068988	-404.6404145	1972.534672
452.2996251	-700.3086549	1441.23983
531.9112783	-827.9799611	1467.212209
545.8540054	-848.8375405	1471.222375
603.8655049	-931.0702571	1486.620478
588.1680017	-594.1035161	1664.287155
725.2970227	-341.5185891	1875.844395
744.1877689	-350.5441409	1890.230829
782.5116977	-368.4911983	1918.448387
801.8972982	-377.5287299	1932.238045
880.5180449	-413.7435189	1985.517839
589.061203	-910.7042068	1482.828669
574.4511815	-890.1944719	1478.98786
900.4838692	-422.8715061	1998.391555
821.3875131	-386.5231192	1945.900926
840.9341452	-395.5781479	1959.354851
920.5063115	-431.995314	2011.066918
753.4835011	-765.2432983	1752.943836
702.1246606	-714.5633224	1728.147218
685.3505558	-697.5673047	1719.474604
