-9.010525085	-2.777771943
-8.926147425	0.737013146
-8.808558861	-2.725645358
-8.731435434	0.731568514
-8.607373699	-2.673659174
-8.537358371	0.72658655
-8.407554645	-2.620709172
-8.34394538	0.720951281
-8.209211108	-2.567447838
-8.148414796	4.374709295
-8.15185818	0.71569037
-8.01254725	-2.513521784
-7.98517223	4.282208723
-7.961190614	0.708868205
-7.821797518	4.190731606
-7.816482553	-2.458286033
-7.770783918	0.701290291
-7.658769711	4.101176766
-7.622166685	-2.402021774
-7.58185037	0.692251136
-7.496038547	4.012405651
-7.428911534	-2.34438765
-7.393064716	0.682158384
-7.355038468	-5.63902784
-7.236912095	-2.285143722
-7.181310878	-5.504837624
-7.046948162	-2.225393901
-7.009513142	-5.370109267
-6.857879027	-2.16455793
-6.840281276	-5.236223839
-6.6817318	3.584743778
-6.672440216	-5.10195228
-6.670645048	-2.103345879
-6.644635655	0.635632527
-6.522034193	6.467513375
-6.50661769	-4.968043568
-6.483341017	-2.041407432
-6.459519531	0.622919456
-6.385200095	6.342305321
-6.342953782	-4.8343168
-6.274541302	0.610474511
-6.247396727	6.218471342
-6.179969481	-4.700829374
-6.110933373	6.095354206
-6.090235669	0.597567394
-6.031856771	3.261046784
-6.017953285	-4.567857414
-5.906031408	0.584500655
-5.87030048	3.182243653
-5.857966786	-4.435394165
-5.837477308	5.85158793
-5.744539359	-1.7897777
-5.722053649	0.5723004
-5.698596283	-4.30338856
-5.562428042	-1.726471355
-5.538883626	0.560118701
-5.540865117	-4.172557296
-5.3804004	-1.662784385
-5.356363328	0.548628711
-5.29591389	5.36684993
-5.224886506	2.868453602
-5.199843048	-1.598391683
-5.174103914	0.537654564
-5.075735063	-3.779337628
-5.06511676	-7.966978344
-5.019503164	-1.533178882
-4.992028067	0.528011044
-4.932466373	-7.776528014
-4.922730198	-3.649068833
-4.839899462	-1.467647869
-4.810052641	0.51921359
-4.801840533	-7.587070762
-4.771050772	-3.518440123
-4.673419918	-7.399350252
-4.629066175	0.510594494
-4.620419774	-3.388096112
-4.582615493	2.562648948
-4.54674806	-7.211968678
-4.497727244	4.649410562
-4.470154756	-3.257511153
-4.421949569	-7.025352288
-4.422315509	2.490667225
-4.321746127	-3.127730559
-4.299263085	-6.840221518
-4.265799364	0.496382576
-4.178459782	-6.656032639
-4.173561321	-2.998317454
-4.084796516	0.489183269
-4.026780313	-2.869133456
-3.904230536	0.48274602
-3.827582143	-6.109138088
-3.723897197	0.475895294
-3.714382698	-5.928386
-3.60211946	-5.748677669
-3.591323028	-2.480639139
-3.544121631	0.47001405
-3.492728272	-5.569704073
-3.447430348	-2.351014371
-3.385022188	-5.391135775
-3.363668592	0.464258109
-3.304381861	-2.221594528
-3.278932719	-5.213263311
-3.185001511	0.45956062
-3.163038287	-2.092103888
-3.097092206	6.970863737
-3.070997827	-4.858563387
-3.022321817	-1.962358487
-2.969176207	-4.682297329
-2.891658616	-1.834053278
-2.868803366	-4.507033555
-2.864117917	6.474052113
-2.822764224	0.452812353
-2.769413462	-4.331675046
-2.671588903	-4.156622143
-2.642993645	0.450717875
-2.604311219	-1.572253496
-2.561061283	5.816081199
-2.463672224	0.449465976
-2.466218446	-1.442535188
-2.406455051	2.778015956
-2.340321085	5.324788121
-2.329415176	-1.311230697
-2.283803299	0.449637934
-2.2683929	5.16151108
-2.196523112	4.997856597
-2.193586538	-1.179929815
-2.145718715	2.547941278
-2.125518028	4.835142152
-2.104681562	0.449960212
-2.058628403	-1.048146072
-2.053772454	4.672124738
-2.015806853	2.432792605
-1.924683391	0.450986615
-1.924930257	-0.915831454
-1.792410676	-0.782584376
-1.757986046	2.201242336
-1.744567633	0.453451945
-1.66052687	-0.648857994
-1.629269084	2.085450037
-1.564605813	0.456327558
-1.529268799	-0.514943113
-1.500270704	1.968706334
-1.398576689	-0.380128921
-1.384424491	0.46054189
-1.371809571	1.852376235
-1.267965366	-0.245178368
-1.243524825	1.735481502
-1.204121809	0.465869394
-1.138261026	-0.11050794
-1.109936736	-7.122011034
-1.074887469	-6.908228221
-1.04132918	-6.696151126
-1.024704588	0.471801997
-1.008922166	0.024121116
-1.008430057	-6.487166309
-0.977479163	-6.278873133
-0.947688287	-6.072492452
-0.919422982	-5.867158206
-0.892235076	-5.662768458
-0.880063642	0.15914132
-0.866099118	-5.460690318
-0.859823122	1.383804551
-0.840489881	-5.258775933
-0.816272076	-5.05875792
-0.792710823	-4.860598257
-0.770258266	-4.663302992
-0.748781746	-4.467449036
-0.732213166	1.266351323
-0.728473985	-4.272577951
-0.708728835	-4.078326435
-0.689629057	-3.885317912
-0.671907971	-3.692278659
-0.654829092	-3.500388527
-0.638720592	-3.310350682
-0.631513025	7.94722137
-0.623235862	-3.12055735
-0.608626821	-2.931821337
-0.608618837	7.757472579
-0.594707765	-2.744415766
-0.586426897	7.568137201
-0.581262997	-2.556397268
-0.568202414	-2.369299614
-0.564425869	7.379873532
-0.556113905	-2.182185071
-0.545689943	-1.996136212
-0.542681787	7.191933016
-0.535485587	-1.811307792
-0.526692372	-1.626552451
-0.522354709	7.004982018
-0.517728032	-1.442846629
-0.509966392	-1.25864092
-0.502332009	6.81803585
-0.50193936	-1.075629406
-0.494160801	-0.892772561
-0.482930089	6.632175502
-0.480265922	-0.52702912
-0.486720021	-0.70956834
-0.473859415	-0.345341004
-0.468187768	-0.16364248
-0.464847544	6.44647176
-0.459096318	0.197312145
-0.463374163	0.016978903
-0.446719319	6.260635179
-0.429457989	6.075625917
-0.413107979	5.890946524
-0.397247425	5.706656974
-0.381707449	5.522905586
-0.366654732	5.339210623
-0.352429846	5.156430762
-0.338656455	4.973789601
-0.325329593	4.790942817
-0.313268546	4.608393264
-0.302218539	4.426219822
-0.293053277	4.244255492
-0.284610008	4.063166342
-0.27651733	3.881263196
-0.269102093	3.70002605
-0.255654563	3.336267428
-0.25404373	1.89016235
-0.245664694	2.251963206
-0.249379884	2.07078478
-0.242274288	2.61287488
-0.242921138	2.432471045
0.062364808	0.180306222
0.181575612	0.558590374
0.185465071	0.054365122
0.362676435	0.564402732
0.43237629	-0.196784307
0.453349756	1.737006096
0.544701567	0.570619688
0.55649604	-0.322847884
0.572296064	1.882682769
0.624261391	-2.14734775
0.681350339	-0.44851818
0.689942154	2.028586869
0.702925394	-2.312071959
0.726264417	0.577120909
0.781697392	-2.477820575
0.806483107	-0.574496381
0.8067438	2.175594048
0.860173514	-2.644724567
0.908173268	0.584200261
0.923570877	2.323348852
0.93203567	-0.700770153
0.938568089	-2.813211205
1.016532185	-2.982731828
1.038911599	2.472265885
1.057628871	-0.827239286
1.090996866	0.591463515
1.094100175	-3.153662688
1.171063736	-3.325312234
1.183102138	-0.955212755
1.208726341	5.377207126
1.247993659	-3.497796979
1.260775836	5.561100297
1.274369242	0.599056347
1.30757429	-1.084966959
1.311976288	5.745892862
